ID,Tweet_ID,Isi_Tweet,Date,Aplikasi,Lokasi User,Source,Topic,Sentimen,Remark
,,sisi bawah,,,,dictionary,vocabulary,-1,
,,sisi buta,,,,dictionary,vocabulary,-1,
,,siuman,,,,dictionary,vocabulary,-1,
,,skandal,,,,dictionary,vocabulary,-1,
,,skeptis,,,,dictionary,vocabulary,-1,
,,sobek,,,,dictionary,vocabulary,-1,
,,sok,,,,dictionary,vocabulary,-1,
,,sok nasehati,,,,dictionary,vocabulary,-1,
,,sok ngatur,,,,dictionary,vocabulary,-1,
,,sombong,,,,dictionary,vocabulary,-1,
,,sporadis,,,,dictionary,vocabulary,-1,
,,stagnasi,,,,dictionary,vocabulary,-1,
,,statis,,,,dictionary,vocabulary,-1,
,,steal,,,,dictionary,vocabulary,-1,
,,stereotip,,,,dictionary,vocabulary,-1,
,,stres,,,,dictionary,vocabulary,-1,
,,suam,,,,dictionary,vocabulary,-1,
,,suar,,,,dictionary,vocabulary,-1,
,,subversif,,,,dictionary,vocabulary,-1,
,,suka memandang rendah,,,,dictionary,vocabulary,-1,
,,sulit,,,,dictionary,vocabulary,-1,
,,sumbang,,,,dictionary,vocabulary,-1,
,,sundal,,,,dictionary,vocabulary,-1,
,,suram,,,,dictionary,vocabulary,-1,
,,susah,,,,dictionary,vocabulary,-1,
,,syok,,,,dictionary,vocabulary,-1,
,,tabir asap,,,,dictionary,vocabulary,-1,
,,tabu,,,,dictionary,vocabulary,-1,
,,tahayul,,,,dictionary,vocabulary,-1,
,,tahi,,,,dictionary,vocabulary,-1,
,,tai,,,,dictionary,vocabulary,-1,
,,tajam,,,,dictionary,vocabulary,-1,
,,taji,,,,dictionary,vocabulary,-1,
,,tak ada artinya,,,,dictionary,vocabulary,-1,
,,tak bahagia,,,,dictionary,vocabulary,-1,
,,tak baik,,,,dictionary,vocabulary,-1,
,,tak berarti,,,,dictionary,vocabulary,-1,
,,tak berdaya,,,,dictionary,vocabulary,-1,
,,tak bergairah,,,,dictionary,vocabulary,-1,
,,tak berguna,,,,dictionary,vocabulary,-1,
,,tak beriman,,,,dictionary,vocabulary,-1,
,,tak bermutu,,,,dictionary,vocabulary,-1,
,,tak bernyawa,,,,dictionary,vocabulary,-1,
,,tak berperasaan,,,,dictionary,vocabulary,-1,
,,tak berperikemanusiaan,,,,dictionary,vocabulary,-1,
,,tak berpindah-pindah,,,,dictionary,vocabulary,-1,
,,tak bersedia,,,,dictionary,vocabulary,-1,
,,tak biasa,,,,dictionary,vocabulary,-1,
,,tak dihargai,,,,dictionary,vocabulary,-1,
,,tak henti-hentinya,,,,dictionary,vocabulary,-1,
,,tak hormat,,,,dictionary,vocabulary,-1,
,,tak jelas,,,,dictionary,vocabulary,-1,
,,tak kelihatan,,,,dictionary,vocabulary,-1,
,,tak kenal ampun,,,,dictionary,vocabulary,-1,
,,tak kompeten,,,,dictionary,vocabulary,-1,
,,tak layak,,,,dictionary,vocabulary,-1,
,,tak menentu,,,,dictionary,vocabulary,-1,
,,tak pernah puas,,,,dictionary,vocabulary,-1,
,,tak populer,,,,dictionary,vocabulary,-1,
,,tak putus-putusnya,,,,dictionary,vocabulary,-1,
,,tak sehat,,,,dictionary,vocabulary,-1,
,,tak sepakat,,,,dictionary,vocabulary,-1,
,,tak setuju,,,,dictionary,vocabulary,-1,
,,tak tahu malu,,,,dictionary,vocabulary,-1,
,,tak tentu,,,,dictionary,vocabulary,-1,
,,tak terbayangkan,,,,dictionary,vocabulary,-1,
,,tak terbedakan,,,,dictionary,vocabulary,-1,
,,tak terdamaikan,,,,dictionary,vocabulary,-1,
,,tak terduga,,,,dictionary,vocabulary,-1,
,,tak terelakkan,,,,dictionary,vocabulary,-1,
,,tak terhindarkan,,,,dictionary,vocabulary,-1,
,,tak terhitung,,,,dictionary,vocabulary,-1,
,,tak terkatakan,,,,dictionary,vocabulary,-1,
,,tak terkendalikan,,,,dictionary,vocabulary,-1,
,,tak terpecahkan,,,,dictionary,vocabulary,-1,
,,tak terpenuhi,,,,dictionary,vocabulary,-1,
,,tak tertahankan,,,,dictionary,vocabulary,-1,
,,takhyul,,,,dictionary,vocabulary,-1,
,,takut,,,,dictionary,vocabulary,-1,
,,tamak,,,,dictionary,vocabulary,-1,
,,tamparan,,,,dictionary,vocabulary,-1,
,,tandus,,,,dictionary,vocabulary,-1,
,,tangki,,,,dictionary,vocabulary,-1,
,,tanpa,,,,dictionary,vocabulary,-1,
,,tanpa alasan,,,,dictionary,vocabulary,-1,
,,tanpa ampun,,,,dictionary,vocabulary,-1,
,,tanpa belas kasihan,,,,dictionary,vocabulary,-1,
,,tanpa berpikir,,,,dictionary,vocabulary,-1,
,,tanpa cinta,,,,dictionary,vocabulary,-1,
,,tanpa dasar,,,,dictionary,vocabulary,-1,
,,tanpa diketahui,,,,dictionary,vocabulary,-1,
,,tanpa hasil,,,,dictionary,vocabulary,-1,
,,tanpa henti,,,,dictionary,vocabulary,-1,
,,tanpa hukum,,,,dictionary,vocabulary,-1,
,,tanpa iman,,,,dictionary,vocabulary,-1,
,,tanpa kompromi,,,,dictionary,vocabulary,-1,
,,tanpa malu,,,,dictionary,vocabulary,-1,
,,tanpa pandang bulu,,,,dictionary,vocabulary,-1,
,,tanpa rebewes,,,,dictionary,vocabulary,-1,
,,tanpa sadar,,,,dictionary,vocabulary,-1,
,,tanpa semangat,,,,dictionary,vocabulary,-1,
,,tanpa tujuan,,,,dictionary,vocabulary,-1,
,,tantangan,,,,dictionary,vocabulary,-1,
,,tawanan,,,,dictionary,vocabulary,-1,
,,tawar-menawar,,,,dictionary,vocabulary,-1,
,,tebal,,,,dictionary,vocabulary,-1,
,,tegang,,,,dictionary,vocabulary,-1,
,,tegar,,,,dictionary,vocabulary,-1,
,,teguran,,,,dictionary,vocabulary,-1,
,,tekanan,,,,dictionary,vocabulary,-1,
,,telanjang,,,,dictionary,vocabulary,-1,
,,teliti,,,,dictionary,vocabulary,-1,
,,tenggelam,,,,dictionary,vocabulary,-1,
,,tenggelamnya,,,,dictionary,vocabulary,-1,
,,tengkar,,,,dictionary,vocabulary,-1,
,,teralihkan,,,,dictionary,vocabulary,-1,
,,teramat,,,,dictionary,vocabulary,-1,
,,teramati,,,,dictionary,vocabulary,-1,
,,terampil,,,,dictionary,vocabulary,-1,
,,terang-terangan,,,,dictionary,vocabulary,-1,
,,terangsang,,,,dictionary,vocabulary,-1,
,,terasa tidak enak,,,,dictionary,vocabulary,-1,
,,terasing,,,,dictionary,vocabulary,-1,
,,terbalik,,,,dictionary,vocabulary,-1,
,,terbandingkan,,,,dictionary,vocabulary,-1,
,,terbatas,,,,dictionary,vocabulary,-1,
,,terbawah,,,,dictionary,vocabulary,-1,
,,terbayangkan,,,,dictionary,vocabulary,-1,
,,terbelakang,,,,dictionary,vocabulary,-1,
,,terbodoh,,,,dictionary,vocabulary,-1,
,,terbuang,,,,dictionary,vocabulary,-1,
,,terbujuk,,,,dictionary,vocabulary,-1,
,,terbukti,,,,dictionary,vocabulary,-1,
,,terbunuh,,,,dictionary,vocabulary,-1,
,,terburu nafsu,,,,dictionary,vocabulary,-1,
,,terburuk,,,,dictionary,vocabulary,-1,
,,tercela,,,,dictionary,vocabulary,-1,
,,tercemar,,,,dictionary,vocabulary,-1,
,,terdefinisi,,,,dictionary,vocabulary,-1,
,,terdelusi,,,,dictionary,vocabulary,-1,
,,terduga,,,,dictionary,vocabulary,-1,
,,terencana,,,,dictionary,vocabulary,-1,
,,terfragmentasi,,,,dictionary,vocabulary,-1,
,,tergagap,,,,dictionary,vocabulary,-1,
,,terganggu,,,,dictionary,vocabulary,-1,
,,tergenang,,,,dictionary,vocabulary,-1,
,,tergesa-gesa,,,,dictionary,vocabulary,-1,
,,terhalang,,,,dictionary,vocabulary,-1,
,,terhambat,,,,dictionary,vocabulary,-1,
,,terhina,,,,dictionary,vocabulary,-1,
,,terhukum,,,,dictionary,vocabulary,-1,
,,teriakan,,,,dictionary,vocabulary,-1,
,,terik,,,,dictionary,vocabulary,-1,
,,terinfeksi,,,,dictionary,vocabulary,-1,
,,terinfestasi,,,,dictionary,vocabulary,-1,
,,terjal,,,,dictionary,vocabulary,-1,
,,terjangan,,,,dictionary,vocabulary,-1,
,,terjangkau,,,,dictionary,vocabulary,-1,
,,terjawab,,,,dictionary,vocabulary,-1,
,,terjelek,,,,dictionary,vocabulary,-1,
,,terkejut,,,,dictionary,vocabulary,-1,
,,terkena,,,,dictionary,vocabulary,-1,
,,terkenal,,,,dictionary,vocabulary,-1,
,,terkenal jahat,,,,dictionary,vocabulary,-1,
,,terkesima,,,,dictionary,vocabulary,-1,
,,terkulai,,,,dictionary,vocabulary,-1,
,,terkutuk,,,,dictionary,vocabulary,-1,
,,terlalu,,,,dictionary,vocabulary,-1,
,,terlalu banyak,,,,dictionary,vocabulary,-1,
,,terlalu berani,,,,dictionary,vocabulary,-1,
,,terlalu bersemangat,,,,dictionary,vocabulary,-1,
,,terlalu besar,,,,dictionary,vocabulary,-1,
,,terlalu mahal,,,,dictionary,vocabulary,-1,
,,terlalu menekankan,,,,dictionary,vocabulary,-1,
,,terlalu tinggi,,,,dictionary,vocabulary,-1,
,,terlambat,,,,dictionary,vocabulary,-1,
,,terlantar,,,,dictionary,vocabulary,-1,
,,terlarang,,,,dictionary,vocabulary,-1,
,,terlepas,,,,dictionary,vocabulary,-1,
,,terlibat,,,,dictionary,vocabulary,-1,
,,termiskin,,,,dictionary,vocabulary,-1,
,,ternoda,,,,dictionary,vocabulary,-1,
,,teror,,,,dictionary,vocabulary,-1,
,,terorirs,,,,dictionary,vocabulary,-1,
,,terorisme,,,,dictionary,vocabulary,-1,
,,terpencil,,,,dictionary,vocabulary,-1,
,,terpengaruh,,,,dictionary,vocabulary,-1,
,,terperangkap,,,,dictionary,vocabulary,-1,
,,terperanjat,,,,dictionary,vocabulary,-1,
,,terputus-putus,,,,dictionary,vocabulary,-1,
,,tersandung,,,,dictionary,vocabulary,-1,
,,tersangka,,,,dictionary,vocabulary,-1,
,,tersangkut,,,,dictionary,vocabulary,-1,
,,tersedak,,,,dictionary,vocabulary,-1,
,,terselesaikan,,,,dictionary,vocabulary,-1,
,,terselubung,,,,dictionary,vocabulary,-1,
,,tersembunyi,,,,dictionary,vocabulary,-1,
,,tersembunyi dan membahayakan,,,,dictionary,vocabulary,-1,
,,tersendat,,,,dictionary,vocabulary,-1,
,,tersentak-sentak,,,,dictionary,vocabulary,-1,
,,tersiksa,,,,dictionary,vocabulary,-1,
,,tersinggung,,,,dictionary,vocabulary,-1,
,,tersumbat,,,,dictionary,vocabulary,-1,
,,tertagihnya,,,,dictionary,vocabulary,-1,
,,tertahankan,,,,dictionary,vocabulary,-1,
,,tertanam di hati,,,,dictionary,vocabulary,-1,
,,tertancap,,,,dictionary,vocabulary,-1,
,,tertandingi,,,,dictionary,vocabulary,-1,
,,tertarik,,,,dictionary,vocabulary,-1,
,,tertekan,,,,dictionary,vocabulary,-1,
,,tertempa,,,,dictionary,vocabulary,-1,
,,tertinggal,,,,dictionary,vocabulary,-1,
,,tertipu,,,,dictionary,vocabulary,-1,
,,terurai,,,,dictionary,vocabulary,-1,
,,tiba-tiba,,,,dictionary,vocabulary,-1,
,,tidak,,,,dictionary,vocabulary,-1,
,,tidak ada,,,,dictionary,vocabulary,-1,
,,tidak ada reaksi,,,,dictionary,vocabulary,-1,
,,tidak adil,,,,dictionary,vocabulary,-1,
,,tidak akurat,,,,dictionary,vocabulary,-1,
,,tidak aman,,,,dictionary,vocabulary,-1,
,,tidak bagus,,,,dictionary,vocabulary,-1,
,,tidak benar,,,,dictionary,vocabulary,-1,
,,tidak beralasan,,,,dictionary,vocabulary,-1,
,,tidak berharga,,,,dictionary,vocabulary,-1,
,,tidak berhasil,,,,dictionary,vocabulary,-1,
,,tidak berhati-hati,,,,dictionary,vocabulary,-1,
,,tidak berkelanjutan,,,,dictionary,vocabulary,-1,
,,tidak berperasaan,,,,dictionary,vocabulary,-1,
,,tidak bertanggung jawab,,,,dictionary,vocabulary,-1,
,,tidak bijaksana,,,,dictionary,vocabulary,-1,
,,tidak cakap,,,,dictionary,vocabulary,-1,
,,tidak cukup,,,,dictionary,vocabulary,-1,
,,tidak curiga,,,,dictionary,vocabulary,-1,
,,tidak dapat diandalkan,,,,dictionary,vocabulary,-1,
,,tidak dapat digunakan,,,,dictionary,vocabulary,-1,
,,tidak dapat dipertahankan,,,,dictionary,vocabulary,-1,
,,tidak dapat diterima,,,,dictionary,vocabulary,-1,
,,tidak dibutuhkan,,,,dictionary,vocabulary,-1,
,,tidak didukung,,,,dictionary,vocabulary,-1,
,,tidak diinginkan,,,,dictionary,vocabulary,-1,
,,tidak diketahui,,,,dictionary,vocabulary,-1,
,,tidak disukai,,,,dictionary,vocabulary,-1,
,,tidak efektif,,,,dictionary,vocabulary,-1,
,,tidak efisien,,,,dictionary,vocabulary,-1,
,,tidak etis,,,,dictionary,vocabulary,-1,
,,tidak hormat,,,,dictionary,vocabulary,-1,
,,tidak jelas,,,,dictionary,vocabulary,-1,
,,tidak jujur,,,,dictionary,vocabulary,-1,
,,tidak kompeten,,,,dictionary,vocabulary,-1,
,,tidak kompetitif,,,,dictionary,vocabulary,-1,
,,tidak konsisten,,,,dictionary,vocabulary,-1,
,,tidak kreatif,,,,dictionary,vocabulary,-1,
,,tidak kuat,,,,dictionary,vocabulary,-1,
,,tidak layak,,,,dictionary,vocabulary,-1,
,,tidak lazim,,,,dictionary,vocabulary,-1,
,,tidak lengkap,,,,dictionary,vocabulary,-1,
,,tidak logis,,,,dictionary,vocabulary,-1,
,,tidak mampu,,,,dictionary,vocabulary,-1,
,,tidak masuk akal,,,,dictionary,vocabulary,-1,
,,tidak memadai,,,,dictionary,vocabulary,-1,
,,tidak mematuhi,,,,dictionary,vocabulary,-1,
,,tidak membantu,,,,dictionary,vocabulary,-1,
,,tidak memiliki,,,,dictionary,vocabulary,-1,
,,tidak memuaskan,,,,dictionary,vocabulary,-1,
,,tidak menarik,,,,dictionary,vocabulary,-1,
,,tidak mendukung,,,,dictionary,vocabulary,-1,
,,tidak menghargai,,,,dictionary,vocabulary,-1,
,,tidak menyenangkan,,,,dictionary,vocabulary,-1,
,,tidak menyetujui,,,,dictionary,vocabulary,-1,
,,tidak menyukai,,,,dictionary,vocabulary,-1,
,,tidak mungkin,,,,dictionary,vocabulary,-1,
,,tidak nyaman,,,,dictionary,vocabulary,-1,
,,tidak ortodoks,,,,dictionary,vocabulary,-1,
,,tidak pantas,,,,dictionary,vocabulary,-1,
,,tidak peduli,,,,dictionary,vocabulary,-1,
,,tidak peka,,,,dictionary,vocabulary,-1,
,,tidak penting,,,,dictionary,vocabulary,-1,
,,tidak perlu,,,,dictionary,vocabulary,-1,
,,tidak praktis,,,,dictionary,vocabulary,-1,
,,tidak produktif,,,,dictionary,vocabulary,-1,
,,tidak puas,,,,dictionary,vocabulary,-1,
,,tidak ramah,,,,dictionary,vocabulary,-1,
,,tidak rasional,,,,dictionary,vocabulary,-1,
,,tidak resmi,,,,dictionary,vocabulary,-1,
,,tidak sama,,,,dictionary,vocabulary,-1,
,,tidak sebanding,,,,dictionary,vocabulary,-1,
,,tidak seimbang,,,,dictionary,vocabulary,-1,
,,tidak sempurna,,,,dictionary,vocabulary,-1,
,,tidak setuju,,,,dictionary,vocabulary,-1,
,,tidak sopan,,,,dictionary,vocabulary,-1,
,,tidak suka,,,,dictionary,vocabulary,-1,
,,tidak tahu berterima kasih,,,,dictionary,vocabulary,-1,
,,tidak tegas,,,,dictionary,vocabulary,-1,
,,tidak tepat,,,,dictionary,vocabulary,-1,
,,tidak terbaca,,,,dictionary,vocabulary,-1,
,,tidak terbukti,,,,dictionary,vocabulary,-1,
,,tidak terdengar,,,,dictionary,vocabulary,-1,
,,tidak terduga,,,,dictionary,vocabulary,-1,
,,tidak terkalahkan,,,,dictionary,vocabulary,-1,
,,tidak tersedia,,,,dictionary,vocabulary,-1,
,,tidak tetap,,,,dictionary,vocabulary,-1,
,,tidak tulus,,,,dictionary,vocabulary,-1,
,,tidak wajar,,,,dictionary,vocabulary,-1,
,,tikungan,,,,dictionary,vocabulary,-1,
,,tikus,,,,dictionary,vocabulary,-1,
,,timbunan,,,,dictionary,vocabulary,-1,
,,timidness,,,,dictionary,vocabulary,-1,
,,timpang,,,,dictionary,vocabulary,-1,
,,tindak pencegahan,,,,dictionary,vocabulary,-1,
,,tindakan ekstrimis,,,,dictionary,vocabulary,-1,
,,tindakan merugikan,,,,dictionary,vocabulary,-1,
,,tindakan yg bodoh,,,,dictionary,vocabulary,-1,
,,tinggi harga-,,,,dictionary,vocabulary,-1,
,,tinggi hati,,,,dictionary,vocabulary,-1,
,,tinju,,,,dictionary,vocabulary,-1,
,,tipis,,,,dictionary,vocabulary,-1,
,,tipu,,,,dictionary,vocabulary,-1,
,,tipu daya,,,,dictionary,vocabulary,-1,
,,tipu muslihat,,,,dictionary,vocabulary,-1,
,,tirani,,,,dictionary,vocabulary,-1,
,,tolol,,,,dictionary,vocabulary,-1,
,,topangan,,,,dictionary,vocabulary,-1,
,,totaliter,,,,dictionary,vocabulary,-1,
,,tragedi,,,,dictionary,vocabulary,-1,
,,tragis,,,,dictionary,vocabulary,-1,
,,traped,,,,dictionary,vocabulary,-1,
,,trauma,,,,dictionary,vocabulary,-1,
,,traumatis,,,,dictionary,vocabulary,-1,
,,tuduhan,,,,dictionary,vocabulary,-1,
,,Tuduhan,,,,dictionary,vocabulary,-1,
,,tukang daging,,,,dictionary,vocabulary,-1,
,,tukang fitnah,,,,dictionary,vocabulary,-1,
,,tukang jualan,,,,dictionary,vocabulary,-1,
,,Tukang onar,,,,dictionary,vocabulary,-1,
,,tuli,,,,dictionary,vocabulary,-1,
,,Tumbang,,,,dictionary,vocabulary,-1,
,,tumpul,,,,dictionary,vocabulary,-1,
,,tuna karya,,,,dictionary,vocabulary,-1,
,,tunggul,,,,dictionary,vocabulary,-1,
,,Tunggul,,,,dictionary,vocabulary,-1,
,,tusukan,,,,dictionary,vocabulary,-1,
,,uap,,,,dictionary,vocabulary,-1,
,,ugal-ugalan,,,,dictionary,vocabulary,-1,
,,ulang,,,,dictionary,vocabulary,-1,
,,ular berbisa,,,,dictionary,vocabulary,-1,
,,ultimatum,,,,dictionary,vocabulary,-1,
,,ultra-garis keras,,,,dictionary,vocabulary,-1,
,,umpan,,,,dictionary,vocabulary,-1,
,,umpatan,,,,dictionary,vocabulary,-1,
,,untuk sementara,,,,dictionary,vocabulary,-1,
,,usang,,,,dictionary,vocabulary,-1,
,,usil,,,,dictionary,vocabulary,-1,
,,utuh,,,,dictionary,vocabulary,-1,
,,vagina,,,,dictionary,vocabulary,-1,
,,virus,,,,dictionary,vocabulary,-1,
,,volatil,,,,dictionary,vocabulary,-1,
,,vulgar,,,,dictionary,vocabulary,-1,
,,wabah,,,,dictionary,vocabulary,-1,
,,waria,,,,dictionary,vocabulary,-1,
,,was-was,,,,dictionary,vocabulary,-1,
,,waspada,,,,dictionary,vocabulary,-1,
,,wastafel,,,,dictionary,vocabulary,-1,
,,ya silahkan saja,,,,dictionary,vocabulary,-1,
,,Yahudi,,,,dictionary,vocabulary,-1,
,,ahli,,,,dictionary,vocabulary,1,
,,absah,,,,dictionary,vocabulary,1,
,,absolut,,,,dictionary,vocabulary,1,
,,acuan,,,,dictionary,vocabulary,1,
,,afdol,,,,dictionary,vocabulary,1,
,,akademisi,,,,dictionary,vocabulary,1,
,,akan bayar,,,,dictionary,vocabulary,1,
,,akbar,,,,dictionary,vocabulary,1,
,,akrab,,,,dictionary,vocabulary,1,
,,aktif,,,,dictionary,vocabulary,1,
,,aktualisasi,,,,dictionary,vocabulary,1,
,,akur,,,,dictionary,vocabulary,1,
,,akurat,,,,dictionary,vocabulary,1,
,,alami,,,,dictionary,vocabulary,1,
,,alamiah,,,,dictionary,vocabulary,1,
,,alhamdulillah,,,,dictionary,vocabulary,1,
,,alim,,,,dictionary,vocabulary,1,
,,amal,,,,dictionary,vocabulary,1,
,,aman,,,,dictionary,vocabulary,1,
,,amboi,,,,dictionary,vocabulary,1,
,,ampuh,,,,dictionary,vocabulary,1,
,,andal,,,,dictionary,vocabulary,1,
,,andalan,,,,dictionary,vocabulary,1,
,,anggukan,,,,dictionary,vocabulary,1,
,,anggun,,,,dictionary,vocabulary,1,
,,animo,,,,dictionary,vocabulary,1,
,,anjuran,,,,dictionary,vocabulary,1,
,,anteng,,,,dictionary,vocabulary,1,
,,antusias,,,,dictionary,vocabulary,1,
,,antusiasme,,,,dictionary,vocabulary,1,
,,anugrah,,,,dictionary,vocabulary,1,
,,apresiasi,,,,dictionary,vocabulary,1,
,,arahan,,,,dictionary,vocabulary,1,
,,ayo,,,,dictionary,vocabulary,1,
,,bagus,,,,dictionary,vocabulary,1,
,,bahagia,,,,dictionary,vocabulary,1,
,,baik,,,,dictionary,vocabulary,1,
,,bakat,,,,dictionary,vocabulary,1,
,,bakti,,,,dictionary,vocabulary,1,
,,bangga,,,,dictionary,vocabulary,1,
,,bangkit,,,,dictionary,vocabulary,1,
,,bantu,,,,dictionary,vocabulary,1,
,,bantuan,,,,dictionary,vocabulary,1,
,,banyak,,,,dictionary,vocabulary,1,
,,beasiswa,,,,dictionary,vocabulary,1,
,,becus,,,,dictionary,vocabulary,1,
,,bekal,,,,dictionary,vocabulary,1,
,,beken,,,,dictionary,vocabulary,1,
,,belajar,,,,dictionary,vocabulary,1,
,,bela,,,,dictionary,vocabulary,1,
,,benah,,,,dictionary,vocabulary,1,
,,benar,,,,dictionary,vocabulary,1,
,,bening,,,,dictionary,vocabulary,1,
,,berani,,,,dictionary,vocabulary,1,
,,betul,,,,dictionary,vocabulary,1,
,,bhinneka,,,,dictionary,vocabulary,1,
,,bijak,,,,dictionary,vocabulary,1,
,,bijaksana,,,,dictionary,vocabulary,1,
,,bisa,,,,dictionary,vocabulary,1,
,,bismillah,,,,dictionary,vocabulary,1,
,,bonus,,,,dictionary,vocabulary,1,
,,brilian,,,,dictionary,vocabulary,1,
,,budiman,,,,dictionary,vocabulary,1,
,,cakap,,,,dictionary,vocabulary,1,
,,cakep,,,,dictionary,vocabulary,1,
,,canggih,,,,dictionary,vocabulary,1,
,,cekatan,,,,dictionary,vocabulary,1,
,,cemerlang,,,,dictionary,vocabulary,1,
,,cendekia,,,,dictionary,vocabulary,1,
,,cendekiawan,,,,dictionary,vocabulary,1,
,,cepat,,,,dictionary,vocabulary,1,
,,cerdas,,,,dictionary,vocabulary,1,
,,cerdik,,,,dictionary,vocabulary,1,
,,ceria,,,,dictionary,vocabulary,1,
,,cermat,,,,dictionary,vocabulary,1,
,,cita,,,,dictionary,vocabulary,1,
,,cocok,,,,dictionary,vocabulary,1,
,,cukup,,,,dictionary,vocabulary,1,
,,damai,,,,dictionary,vocabulary,1,
,,demokrasi,,,,dictionary,vocabulary,1,
,,demokratis,,,,dictionary,vocabulary,1,
,,devisa,,,,dictionary,vocabulary,1,
,,dewasa,,,,dictionary,vocabulary,1,
,,doakan,,,,dictionary,vocabulary,1,
,,donasi,,,,dictionary,vocabulary,1,
,,donatur,,,,dictionary,vocabulary,1,
,,donor,,,,dictionary,vocabulary,1,
,,dorong,,,,dictionary,vocabulary,1,
,,dukungan,,,,dictionary,vocabulary,1,
,,dukung,,,,dictionary,vocabulary,1,
,,dzikir,,,,dictionary,vocabulary,1,
,,edukasi,,,,dictionary,vocabulary,1,
,,edukatif,,,,dictionary,vocabulary,1,
,,efektif,,,,dictionary,vocabulary,1,
,,efisien,,,,dictionary,vocabulary,1,
,,ekonomis,,,,dictionary,vocabulary,1,
,,ekspres,,,,dictionary,vocabulary,1,
,,elegan,,,,dictionary,vocabulary,1,
,,elite,,,,dictionary,vocabulary,1,
,,elok,,,,dictionary,vocabulary,1,
,,eloknya,,,,dictionary,vocabulary,1,
,,empati,,,,dictionary,vocabulary,1,
,,enak,,,,dictionary,vocabulary,1,
,,enak-enak,,,,dictionary,vocabulary,1,
,,enteng,,,,dictionary,vocabulary,1,
,,esensial,,,,dictionary,vocabulary,1,
,,estetik,,,,dictionary,vocabulary,1,
,,tetap,,,,dictionary,vocabulary,1,
,,estetis,,,,dictionary,vocabulary,1,
,,etis,,,,dictionary,vocabulary,1,
,,evaluasi,,,,dictionary,vocabulary,1,
,,faedah,,,,dictionary,vocabulary,1,
,,fakta,,,,dictionary,vocabulary,1,
,,faktual,,,,dictionary,vocabulary,1,
,,fantastis,,,,dictionary,vocabulary,1,
,,hati,,,,dictionary,vocabulary,1,
,,fasih,,,,dictionary,vocabulary,1,
,,favorit,,,,dictionary,vocabulary,1,
,,fenomenal,,,,dictionary,vocabulary,1,
,,fitrah,,,,dictionary,vocabulary,1,
,,gagah,,,,dictionary,vocabulary,1,
,,gampang,,,,dictionary,vocabulary,1,
,,ganteng,,,,dictionary,vocabulary,1,
,,gapai,,,,dictionary,vocabulary,1,
,,gemilang,,,,dictionary,vocabulary,1,
,,genius,,,,dictionary,vocabulary,1,
,,genjot,,,,dictionary,vocabulary,1,
,,giat,,,,dictionary,vocabulary,1,
,,gigih,,,,dictionary,vocabulary,1,
,,gratis,,,,dictionary,vocabulary,1,
,,gunanya,,,,dictionary,vocabulary,1,
,,hadiah,,,,dictionary,vocabulary,1,
,,hakiki,,,,dictionary,vocabulary,1,
,,halal,,,,dictionary,vocabulary,1,
,,handal,,,,dictionary,vocabulary,1,
,,harapan,,,,dictionary,vocabulary,1,
,,harmoni,,,,dictionary,vocabulary,1,
,,harmonis,,,,dictionary,vocabulary,1,
,,hebat,,,,dictionary,vocabulary,1,
,,heroik,,,,dictionary,vocabulary,1,
,,hibah,,,,dictionary,vocabulary,1,
,,hibur,,,,dictionary,vocabulary,1,
,,hidayah,,,,dictionary,vocabulary,1,
,,hidup,,,,dictionary,vocabulary,1,
,,hikmah,,,,dictionary,vocabulary,1,
,,hits,,,,dictionary,vocabulary,1,
,,hoki,,,,dictionary,vocabulary,1,
,,hore,,,,dictionary,vocabulary,1,
,,hormat,,,,dictionary,vocabulary,1,
,,humor,,,,dictionary,vocabulary,1,
,,ibadah,,,,dictionary,vocabulary,1,
,,ideal,,,,dictionary,vocabulary,1,
,,ikhtiar,,,,dictionary,vocabulary,1,
,,iktikad,,,,dictionary,vocabulary,1,
,,ilmiah,,,,dictionary,vocabulary,1,
,,iman,,,,dictionary,vocabulary,1,
,,indah,,,,dictionary,vocabulary,1,
,,informatif,,,,dictionary,vocabulary,1,
,,inisiatif,,,,dictionary,vocabulary,1,
,,inovasi,,,,dictionary,vocabulary,1,
,,inovatif,,,,dictionary,vocabulary,1,
,,inovator,,,,dictionary,vocabulary,1,
,,insaf,,,,dictionary,vocabulary,1,
,,insan,,,,dictionary,vocabulary,1,
,,insentif,,,,dictionary,vocabulary,1,
,,inspirasi,,,,dictionary,vocabulary,1,
,,integritas,,,,dictionary,vocabulary,1,
,,intelek,,,,dictionary,vocabulary,1,
,,intelektual,,,,dictionary,vocabulary,1,
,,intensif,,,,dictionary,vocabulary,1,
,,islami,,,,dictionary,vocabulary,1,
,,itikad,,,,dictionary,vocabulary,1,
,,itikaf,,,,dictionary,vocabulary,1,
,,izin,,,,dictionary,vocabulary,1,
,,jago,,,,dictionary,vocabulary,1,
,,jawaban,,,,dictionary,vocabulary,1,
,,jelas,,,,dictionary,vocabulary,1,
,,jelaskan,,,,dictionary,vocabulary,1,
,,jenius,,,,dictionary,vocabulary,1,
,,juara,,,,dictionary,vocabulary,1,
,,jujur,,,,dictionary,vocabulary,1,
,,kagum,,,,dictionary,vocabulary,1,
,,kaji,,,,dictionary,vocabulary,1,
,,kamil,,,,dictionary,vocabulary,1,
,,kampiun,,,,dictionary,vocabulary,1,
